PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79,PC80,PC81,PC82,PC83,PC84,PC85,PC86,PC87,PC88,PC89,PC90,PC91,PC92,PC93,PC94,PC95,PC96,PC97,PC98,PC99,PC100,PC101,PC102,PC103,PC104,PC105,PC106,PC107,PC108,PC109,PC110,PC111,PC112,PC113,PC114,PC115,PC116,PC117,PC118,PC119,PC120,PC121,PC122,PC123,PC124,PC125,PC126,type,type_encoded
-99.95222134856344,-97.84369496319033,-6.953942709698485,17.975355335983817,85.58024860672167,-23.10861479729051,0.16210742082882962,33.71122464150362,25.669432325594368,0.46756975915449134,29.043032258945374,-10.112439651767186,-9.723276772537245,-15.19339530805617,11.01884700764839,6.801100023122186,-21.777306823829036,53.366022273987085,8.837582012828502,-21.103807066358165,2.308263911811465,-23.395545713494936,-16.812569719870844,1.8950141451448546,-27.95038468063024,-18.83768100143647,39.70107534661126,-30.897346530187875,9.86161489225134,17.68262050484065,5.12012715103142,-9.68554768602531,-38.598260838658604,3.9835688376975003,10.889247638919104,-27.138848183910337,-5.909142450042019,18.80169537038584,-7.419042323223886,-11.833832631131896,-35.18974377139009,-9.198179738900725,0.22861809050296908,14.035553654017388,31.287817342143896,0.6233226279441842,-15.316580989480684,-42.497508705280396,-8.77878301971358,2.39383343325258,26.576406379164677,-14.973929003420944,-30.868451941607994,16.690406832202974,22.811654160793598,0.6519682389776716,24.011293958415813,1.949580314018139,13.17488503730744,12.437086570815241,5.215252099998047,48.887098213737524,29.47795215110519,-25.36840938307544,-10.723198454232602,4.803348483791682,55.06800628739285,13.86015585474951,-22.451050117427616,-36.79603415596215,6.2530020595322915,-12.83234199435738,8.636679387470794,-14.492548588035508,16.50788758497934,9.340924781737554,1.7271693370472452,8.09467118851694,-14.432971282541047,7.755159469844289,-8.779449966899778,-8.660586244268323,-16.718533734558598,-10.931339856076303,-29.337360266753542,13.501889584044434,3.479003900571056,9.322742616122788,-3.710524391650108,3.0409963045645587,-16.866169756009413,12.561342205101072,-18.872255984827873,-6.575462837880066,-6.706772770551081,14.359744175214532,-4.700713480507461,-8.360840784536927,8.435307963219422,17.64102989365644,-14.03617529046381,5.350839304642035,0.7731396150055146,-4.979593943048519,1.8102954362325396,-0.05133139113395492,-2.421328664944987,-0.4819552358482208,-0.585019838928498,-3.2054766347191843,0.4457566341813553,6.017500732187621,-7.7008006355036605,9.102196332606011,-7.968014419454589,-3.4163820587010205,-1.1061953142602376,-2.7268915158751703,-1.6711514382514143,6.4309805414358445,6.621648371022361,-5.028627885532826,-2.5725973590867453,2.1218290059823657,-3.106757099313905,6.693125556098141,basal,1
-115.59832502984592,-50.104865279962986,-16.34137343057291,39.43239802477128,64.67935596149154,-15.35219242150552,-33.32181701652118,32.421844920022494,-2.477328233492067,-12.965405035664181,19.742771975320235,-31.382128747191533,-33.31330852404915,13.549383423830072,-10.8694374005262,10.55464928460512,24.66434896559687,-41.66005126497021,9.465688722484403,37.222102041777376,-34.190870429101956,13.63950078313815,28.508208411326255,-27.69598015910065,13.673009535613168,62.90172973602211,2.619262001979163,13.568218875139193,14.891259727103323,-7.349735995032434,-16.470560909828233,-20.177030061197033,17.168306633409752,18.888307773015026,9.68797847692371,-15.442964915640012,-21.991180124998372,-47.165210576591825,33.083600127881716,-41.47085506389391,-33.32823467123097,-8.436199592155367,7.4493467348398665,-14.075161356975645,-58.905824736131756,12.09413579603419,6.817311737742281,-34.7061211028653,5.541176751148401,13.859444787590515,3.139229675972654,3.188848458959362,-9.857917051989446,24.290329689034053,20.86576356972497,16.272073499050695,50.93174984416238,28.248315346772582,23.751754210983194,1.4962508508690184,-9.863241542334716,-0.9384430281157374,-13.90653189821835,-8.334278688857804,-10.504208588048407,-1.0259844763792663,-3.263556644937615,-10.37226780409239,0.9887285352939078,12.57907877549398,-30.92754221775423,-22.04895159417587,37.04060136473952,12.171271803437234,16.15723854845175,12.845367924383579,-8.907660359335758,-9.420168359712088,2.3245965795560393,10.934864569498533,-10.196688214050415,1.0090054296354667,4.0459863515214325,21.754280071897693,13.955034395264915,-0.20758407222805236,7.892257820807459,-4.175326635733983,-8.844062616036684,-15.0856435886652,10.316741864117292,-10.051146274538509,5.843035453686778,8.065150946523378,0.8212641864199413,3.8463839485516513,-1.7971932511062971,-5.589002792972445,10.854831489365102,-14.320739965574857,-14.327977342432918,-5.204094473859213,-3.652236533211655,5.9208023189937515,-8.36455086694089,6.936094489095881,0.809354177511862,4.531746720919876,-3.035301829033982,2.8917196812384782,5.474924122182936,0.0445900047907027,2.6221928824868965,3.361893558442645,-2.9854749302018355,1.909727567001996,-5.266197929692325,6.507406878444513,-0.20019527415708413,4.784555877664484,-7.055169959511264,0.648696812316274,3.385675691873257,-6.78380282103433,-3.0482384077385283,-1.603152691447203,basal,1
-71.10581043329653,-132.75950672626752,-2.1273371027671053,27.02746214099828,77.8107740464596,-21.90904198224881,-58.07896193533562,52.51372744343467,24.52348901661225,-14.474086410672658,16.802092246497605,-4.1995619694879505,35.01368072633053,-17.48114662959148,17.18682025457441,3.781801670124336,-77.1890994895944,102.72179040288884,-43.14432466777464,1.146483370111363,32.12223494306712,3.685626031845176,4.481235215994099,-20.521361854582114,-41.39143940492945,16.53677267856241,-2.675864847893761,52.73477877205101,-42.75061240028487,-18.0184283043503,-21.522007368282587,81.74248557161522,-5.847904337244967,-37.10235911462325,-36.39517955774184,26.98297923380323,-42.88600704520515,9.94712419419399,17.27912337745512,12.416863494260468,-17.116914637343527,13.049073201978672,7.6710504026542345,-0.35801671313303646,-30.810044301126247,-3.7307708453398085,34.44699658979786,1.687294974392358,12.4690134229502,2.17806674251948,-18.80164766668431,9.735120452260146,23.945912825061416,-7.00998361352505,2.803378060691946,12.909940474007088,-8.293457047573515,10.909837748568291,-9.155874640582121,1.2265299165635726,-0.5631078595141303,-0.42314590610585934,-0.4635218975561257,-4.050193566174749,-16.92344563570632,-11.39150264389906,-0.7540433641462244,1.0681761411156412,5.725500737827113,4.043015170774811,9.055958232834858,-8.474240169770283,2.7392125900796556,3.880206966998283,-5.82948371469236,-6.251112247764255,-14.265691887018662,-1.5647061435265723,8.534648730081505,-11.803842131708812,-4.851234359683009,-11.454844526570184,12.021590508091505,14.555575725103814,7.404831904762035,-0.06880239486024875,-2.2633984608529403,1.267913994402697,-4.005073603385898,2.319356096280488,6.900604860596129,-2.8974234578274443,-4.6162923404483935,0.843532057243137,-3.5297262838167005,-2.2847865437866086,-0.9299134078465294,-0.5215801274070698,3.3168991594769763,-1.782444733206507,1.4597097518038666,-4.521074116155741,0.2318790305256321,-4.467659480648505,-2.051242640587319,3.7432572772245036,-4.011413608671654,-0.5639289560714231,0.360259978603653,-2.729170033928636,3.859657774269539,-0.02979631230944486,1.4052689844331951,-4.127939620322116,-6.181905979948544,0.13292918271378207,-2.367496226454392,-6.857417864882465,0.2813612232081446,-1.2299950852906028,6.3879614547389645,3.072426947750521,4.984585293754283,-0.238956465509656,4.341004881382577,-1.2334239500547792,basal,1
-104.04489874774444,-48.367469701448314,-18.09505211856904,3.7442232506471917,79.19500000363406,-6.488023156941795,54.395822063631236,32.07702515997781,9.208524214498224,-16.150048797610438,1.3071279255390766,-3.5534712422993615,-11.639566102785748,11.523227335086874,7.095772348810679,-35.05618553924614,10.718495533172305,-8.854731036916855,-3.161451280298738,-41.81410104591726,-47.7250287536227,-13.224956392539578,-5.722946062204515,-11.107198648671401,12.567565177850453,-15.073464422070789,-2.1226601601566504,-5.784606150228303,-9.917648764856468,21.272527221852013,0.18340397861901814,-1.7227130455689557,5.547143472216128,18.26706946382829,3.9681102800208787,-8.289297417334124,18.545459385471766,16.33833622218093,-13.63365912322418,-19.77543994352865,-4.289927795877182,-16.416024384319314,-15.700767979649887,-17.412008115797217,-15.439189049443305,-20.23421744833708,44.22270867861777,-6.239405911268528,-3.7205713291706157,-45.45757545776149,5.2521061844487225,11.970102555742288,7.837599855696967,31.699178589938413,-18.37604595853116,52.21394210912746,-45.75917463973174,-6.336890052336369,36.08206860971723,28.23423785502387,8.362704271046633,-5.679616151002068,12.102112850482808,-11.149517184596863,-23.277825011317283,-11.688064425211712,-15.19089726143688,-20.83484790556818,-10.17105202798514,10.548246315875923,7.18623214238012,-3.224960619860635,-12.569142837796912,-13.020846289796769,-39.97806292039479,-3.2584804116587387,-5.235951506559336,35.58449197190632,-0.8783315898307059,-3.9937424756274313,-31.503928569721044,6.877913756733841,-16.111513076951855,-18.110811573323424,22.719607895518546,16.218818102679016,-5.488201650156976,-11.296411995963753,14.791352424936068,29.16302804564809,3.65448642930261,-9.511027183569466,-1.2569419303959117,8.746155936324469,18.737534460750172,2.7121162703920327,-15.267270836327947,7.9397663224523845,0.8101802807785078,-1.9788123141816656,-7.081478274904351,-15.782713914405667,-1.8477841690386374,10.184225444912446,10.599448202827446,10.15188676120515,7.211146003904468,-0.422652969381441,-0.7207238238640001,2.3171931834606783,-0.4494549047113476,-6.020117031534398,-5.100819982870234,-4.037795116689755,-1.094403623896858,6.72444768625461,1.0641787061114556,-0.7274196362391803,10.60162437764372,-4.284987577499386,-8.49381816328049,2.191074430353663,6.6209326347300435,0.5566758092053544,-10.11585742822499,-0.9194377195424146,basal,1
-119.06399405470586,-49.08882058993392,-7.356517745884194,17.68252259908893,70.02296211607903,-15.806741149346978,22.856808804742386,25.293588770544876,30.173760995781358,-12.2080827895565,4.479532712683185,-0.6303810177395343,-13.916247184202456,-0.2318602335255995,8.478083445606039,-23.59473425186667,0.8387245716955929,-0.9763519961925431,19.721802500045257,-21.803356177746114,0.2139035025714894,-14.79775737333543,-34.61220200644022,-22.05538523711681,-12.227434149413495,-17.943122942098473,15.62363570889402,-10.857345430937146,17.793022486810926,13.253122246111927,-2.783532703530238,-0.15266171613898774,18.373193278463123,14.291703666635279,-13.265302655305645,6.802972983624188,9.625279222655035,-6.349769054275344,-6.624309771819572,4.0109282401211415,4.9623580503856655,6.4501863566184365,-28.145772576397267,-8.620441677117498,-5.161786709948251,10.493857490765043,-27.30846885256581,-1.7880509744614268,7.65661568301154,0.8166285480521637,10.362051735694934,0.7905054844025112,0.21423362692491157,-18.19717460842813,-6.701510011345541,-13.930101173091645,-4.01722112817731,8.915303311011641,-22.791231797958428,-16.53376708136757,10.742717365344559,10.73763935007208,-22.289109474440423,28.589891873390215,-23.43883054438304,-1.7403118502778112,16.325522132231335,20.641371871849863,15.7104720208676,1.1897585568022448,-23.84704826046881,-30.37433454360675,-25.174155720519735,37.72855874334504,8.94621838799908,-31.102694437530673,6.744924294025193,-24.121223561215572,-18.44663981270035,-5.419696525377126,15.860388264187433,47.2665718733203,5.4010966715355675,-27.081836745351648,15.785839134865416,25.448063304274843,-41.405255745744114,13.119334260418146,-3.4604050695318045,-9.783285675499794,24.540038636619958,-26.512604216693884,-2.8646590059333117,17.81798443858336,14.829135398782913,-10.738534803107154,10.103690251286594,11.585531500622475,-8.9015805825045,3.513114807339013,6.5538562852462,0.6628632396228159,-20.030301986867244,-10.290987480297531,-3.6030759958375826,16.15034308769217,-10.86741624487021,5.37744477237631,-12.077383531992252,-0.09069395568253442,5.882456511553979,-12.954370940687495,0.7199167149530636,-11.553334578354198,-28.692713723313624,-4.410742673146605,-1.9183219568363628,3.027223386161042,-9.027288894134312,-3.4545539654286133,-5.3515195590500015,0.09106833040077449,8.96598015988134,17.05195710212414,-1.1131652224251343,-0.8012003323032534,basal,1
-78.69544294836876,-51.33272353654186,5.776569706639135,32.79851165217064,82.71630743328325,32.359456594875724,-17.283104694735613,-12.635750206094778,72.68359272973937,33.070457615054686,-88.71337456091389,26.277945780448267,-91.94786635500506,-34.166878352825364,90.3223905246624,19.694777908011783,78.64982978511259,-15.222788799401622,-29.172576583798236,-3.2484554846365685,36.562334505636514,10.932951801996062,-7.697572817670569,5.627516633089804,-36.50817587960284,14.380629244262177,-76.35812174291554,25.33581081976087,-33.547216722041114,-13.631467451446563,-14.360054955789995,-22.404102458390863,-23.684132783003964,11.045939499114311,-19.364521106251562,23.757788365604917,35.93216192851516,-0.21279062187206588,24.01081910829814,20.28173619225291,2.4532141222116484,-11.670105108693159,-3.0614054704877893,13.99351700137363,30.528810735933916,34.60844127811926,-4.365966419264319,-8.610923060107956,3.3471885772269543,20.606465288758976,25.339056411739694,29.68837879061157,13.29038585262011,3.4850767999288785,8.111160532023277,-3.607623836831935,-1.6618348415756206,10.81445688081822,7.524522057330861,4.665506347423425,6.524602079117855,3.883823863182078,6.621065242236803,-1.094467108040757,-12.050345439730691,-5.461235152086363,2.583323274405044,-5.58199513392015,14.905316440623158,-6.099181964429939,2.3026900440606664,6.967112280721784,-11.339350434285857,-3.4402661600218356,-11.316052181471393,8.514481245107707,-6.62261702504535,-1.7229128090623163,1.4108344090000289,4.350585265774655,-4.161347065195334,-2.66682694724551,-0.5173732720499655,6.230823196957891,-5.759463515194557,2.4951175949298263,0.04353472883888518,-6.380804699696424,-0.8916604430000036,-1.6879776904887782,-3.4602241022885276,0.7255501600468205,0.28417930669575825,5.254053111936434,-0.9281582152929114,0.2612390592959211,-3.8635488893145236,-5.569399146750813,2.643016340054196,1.104102259084911,6.354628059687303,1.584909350250084,2.8772910804435523,7.412753738393764,-2.6548602897726967,-3.3670016344611606,3.7277477099848597,6.953883934881661,3.0564646262641486,-4.273840071336024,-0.5889530860779572,-0.09075534092222785,-1.7978082741896464,0.627951428385119,-0.6620833347957766,-3.895515148316587,-4.1015301265758435,0.6713383453413876,-1.4170774119625429,-0.8317496249001314,-4.762137829040137,-2.108573565371519,-0.9930148151460714,0.6070527878552912,-0.7758545547516128,-3.0282058517685457,basal,1
-95.97932968589706,-62.51709845654918,0.4503202198736668,46.12608730132853,74.7810410425956,-49.174379627496386,-123.07515672952523,12.663984342954091,72.61962273979418,8.608108085077854,-3.791851347441369,19.960833939264305,28.784867139732814,-18.440170322595318,0.4807396448837415,26.748751818608863,14.078914166669811,-13.351903405955225,12.877185378853671,41.62806920555149,1.061844472817188,-29.585361952074894,-31.891236583641547,38.21659976533617,6.558797652894593,1.0830725194992268,42.269981819769285,-38.58217140503998,-10.379975413342803,40.017673589392174,0.4755157355964393,-22.7038007126135,-50.758026768452716,-10.462141987301216,-12.78453225528385,-17.816998097376963,-45.944145925883106,31.893937792397164,-3.706574052262052,-3.521914096862325,-4.518962544706378,-15.399947496227783,-23.32816613365593,-7.04802279438126,-0.5815365371978184,43.51819882470316,-8.388402499094921,13.192413717288458,32.49988695017661,-20.729103605716443,-7.650959293074666,-17.091099307540492,-24.359585852668836,-18.229462817872854,-17.327903816280216,-15.86297549463361,-21.07155668009913,-22.988975010719432,12.595028446392375,-6.56386222551519,-1.5837659290474813,-42.8574822860013,-17.240364148262984,13.581365760113057,13.210559581004343,7.771985147754747,-39.05182387091959,5.773187150001619,-3.4633026150143795,16.73260302757913,-2.1033263922701546,-8.039607962561407,2.1791941637112,-2.8612183554986887,-13.923004278182374,11.11749361251054,21.930144186715342,-8.47166792037843,19.18004810263258,7.4627448013341935,-16.81347975108985,-6.356617719175572,-5.236139955091665,18.310771573239307,1.9605642599568076,8.13747092090838,3.4799981243699665,-5.891646752587403,8.22181870777918,-2.5245158725370453,-16.35459090048448,-4.287003290191195,-2.0317932242050403,-1.013842200086715,2.360715188053345,2.938837612006018,3.775168049822665,-7.344048319156556,-5.377608469548012,-7.585786785243208,4.5612945143148,2.154336244779033,-5.840433625120223,4.451233912118817,-2.5350342266967827,-0.36359367608381354,0.06444812398104988,0.6695421020127735,4.94040670237769,-2.887414846561498,-6.262323563567151,5.054371478893391,3.030314056980316,1.470676736375407,-8.657964270460262,1.347692479445457,-5.571488860394537,3.4135652100324125,-5.8711912833845314,5.949865443515975,-1.9483744683109379,2.9474098811650298,-5.249682288523814,-1.1181181814785075,-5.0276021398203845,-2.1654603032705433,basal,1
-130.3353752882666,-36.32016952218273,-14.28272423900979,13.548044379309319,60.200813131361855,17.67031282254174,4.788349054142845,10.159235179665203,21.79042424398577,-15.8350946511144,19.306067777405136,-0.596634096178096,-4.826692558510987,-22.33188440486933,-22.17303063370914,-15.721947428291713,-4.503677622736532,-11.441025756830042,5.320057881571553,-5.6242885879238385,5.768180923133155,6.026739669933011,-2.9525069389356338,2.154746296576408,22.620156840324178,-26.739313226747708,5.599068170641014,-18.518294465913154,-11.971620589432131,17.358977619323127,-34.31777648613662,-0.48796078150054956,-9.762507790996825,10.224231510442172,-2.8770621746776417,-1.5720643770237783,4.69765383624278,-4.8496742628667535,-0.8440716878264877,-8.672284150722422,1.6652069894772183,4.3419071158542115,-22.489191167017758,-16.833243204015425,-7.173278622053324,1.448926550776831,9.151270332976885,-0.6319573562651388,-5.947049078828854,-3.8683157578940186,3.9916615061593355,-0.5068226141350628,3.996136389036675,0.47640644038862845,17.105441528615163,-4.107030687265481,0.7635774399630263,-7.555314735803796,-3.6822422841997886,1.3571005353109584,-2.082745238875657,16.750819864742116,1.111515185448443,-0.6142364557693327,0.6997278238505227,3.1453392178706694,-16.35836013189168,-7.191845346495553,-15.768185929595694,-5.276366572904777,-5.16371463382416,0.27501930324665474,-27.548335574662328,-5.889057197978086,14.073866347075587,-18.7316711335173,-19.050871678177337,-23.00370810465407,-14.436334835480622,3.423791348537568,14.518239345920504,-1.6333721937238446,0.552815158488785,14.019792516792306,12.7471886456071,-9.477647399933533,-3.110176398589563,10.273740475622626,3.2857280216579032,-21.585120827547637,-1.3267024062223554,-3.5684938348531805,12.754640962631932,16.156544238612447,-20.591193281199082,11.644121720418587,13.89375784141199,-21.401782552855313,-2.379754061968138,7.281403054740951,23.713264530810754,-9.814300776372255,10.381601699893473,8.24867967576822,12.91939229818557,-51.63329882518949,-4.380656158075084,-10.028124309547218,10.867502239426267,25.21377362893928,16.531311333588494,-22.363232846372924,-11.838825713355847,-9.47006795056136,41.87876402985006,-12.722613696852319,24.129952294636393,-31.38550359191828,31.472607052793666,-17.387368537736144,-1.5993108483862215,-16.1181927589251,-14.051687835638232,-13.073732091541341,19.348577801518413,-18.972241251518874,basal,1
-151.29270865791412,-38.72264186591058,-22.331369284824294,31.97054274371689,55.01077338750364,20.108051789774642,-34.37795169382138,18.374180413592185,42.16391899415483,-20.35909693084861,32.360475184762976,-4.595671918079838,-6.5566282664093745,-33.07185959539081,-33.39642279808104,32.031710975272496,-9.975875279910912,-23.928140287570223,-9.755690808875741,39.92220145341548,2.3791538666421492,-8.808538324623624,41.08100141174698,10.283361631717318,22.531222732079822,-7.5773871618675015,-3.1718972625818087,-20.31511657490941,-2.665127508596168,1.930491513987806,-37.82079719838062,-12.543764417094645,-31.464338038340518,26.06243150835627,15.11214274127169,2.620846330502212,-14.499246878020589,-1.9594139476703503,-21.32827230087407,-29.219558169317782,8.047631044208927,39.448645200330105,16.10334577039249,3.223272880172192,42.305342226991456,-19.975513702897214,24.95272541515867,16.283794503734555,-17.241678072666645,30.646407265402154,-6.750713173277167,-30.15144338181643,18.499568219137508,25.127886604038448,-6.793654278077377,2.4295525846930235,13.901016504916772,-7.710851478023495,-16.0976080989184,-3.449366627023058,10.47803358038579,-6.675204792113835,-15.436941272771671,-12.395196569500735,-21.27434577074628,-1.8689444146682401,14.339434967293565,-36.78674650178457,25.191753416626707,11.93400705409467,11.062474282248507,48.91189996348104,-18.812052948838137,-4.448336876031663,-4.034382991707658,-24.05349387041673,-11.43706427306997,-0.8989540040405333,3.4059597252581684,0.27087513287594933,12.172790944351522,6.682227969783933,-11.614880543059211,-11.847744943115451,9.455746354819937,-21.367785515176344,-15.391774044289631,6.746132302780704,-11.2574280799711,-0.21901511022050849,18.285921120877973,21.084746634124375,-0.5768273094734065,-21.84611237206411,7.52774856289948,-13.167147859529852,6.380816240348931,4.205755654429839,-9.603817968001154,-1.620234642926834,9.595565414050638,0.8620121463819638,6.667658093869459,-11.13795656237476,-4.20961556955609,21.525976705675678,14.891792453249344,7.8973351638734295,-22.931901582347013,-8.801579932384547,1.5572864506042172,7.651419968278175,-10.025234459348791,3.1159550697200538,-5.629309181336769,1.5922217980102107,-5.710887378168209,-2.1437108472129376,-5.821035915282603,8.687698523606908,8.777170757042745,-4.398294403499048,5.187735870919628,-7.3850713555025145,-8.86590569834685,10.672436427383454,basal,1
-122.77546346573713,-55.68068486859966,-30.46014250816938,0.9953596305796804,82.82170998113298,-19.393913933857988,27.548222087785494,60.94734618928053,-25.73169306850083,-0.31719106411592707,23.685375790257744,-2.2654040857367868,-17.226900482747943,0.23136360972367176,14.082441164993284,8.17410818701209,-6.736310118260857,0.8139011229329395,3.8918257496140667,20.685048210960467,-12.148978061508267,17.13059689634667,8.07091273577263,-5.179368604790149,12.590593594373205,1.320716069883498,-11.250083631118214,-2.718591276058199,-0.05436073454270221,17.287483037282925,-15.939160890992797,-10.858829815448598,20.98493024995004,4.420694296502249,0.6644122635962475,-8.273205966570606,9.269336359394195,-2.079355854885789,20.781451311087487,25.042911088062343,-4.365005928243638,17.874354776475293,11.034883017942091,-6.721506219962967,-15.587693838325452,-6.259388726205464,-12.343330173388557,19.18008039783054,-7.366560865038348,16.237458393904348,-11.020172577023397,-6.5689943244317375,19.89151513029291,-16.74215905372159,4.3495786028428,0.5780545709985627,-2.2337402514931104,-22.032383617153656,-9.51655451364656,5.2493044391178225,16.566291005561485,-0.5754712731504892,6.155525375012293,4.595305801141644,31.48012552860841,0.049500248269018825,-19.539790455498764,-15.058041891227669,4.308188427565526,-24.08647591257048,8.266924942795434,4.866496228846059,6.065030452618061,41.40298055883535,26.250069827074103,30.09033232726575,25.63892130165284,25.828832847683614,10.060585635880418,-19.2544680452136,23.979108155719278,9.528670120239738,-14.114213175081705,-19.146147367655345,-14.313944501323535,18.799735335578365,30.9829939793391,-8.214527444385556,39.862690625236425,14.743980898952387,-8.245302528615314,9.420044611769171,-31.134326254447224,39.88088441783333,-10.419881798687499,-8.488486924067121,34.91736733463393,0.902086206226972,0.5984442762613286,9.138279949918822,5.154507514458731,4.623314415245423,15.878496390353908,-9.468363910481738,-1.1710734807498944,3.796447213944199,10.45746064986574,-23.33129706370386,-1.191126075427979,-24.93648394028438,2.3435130067156886,21.254247233538266,-8.731601220707933,-13.167800036119736,7.525226621509462,11.651387823143677,-6.543336208109002,1.0206865747844596,11.950669753901549,-6.685026373704912,-7.202972379984132,4.202672728479477,7.572982943663175,-5.201027471804574,-3.254758023831626,4.942542454424498,basal,1
